time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,X,Y,Z,gripper
0.164608,2.2903185374681447e-05,0.2601699326861845,-2.270163468022316,-2.76968753372131e-05,0.9598988643476913,1.5700999101698407,0.6533363195496553,0.001327694776991481,0.4237074111203362,0.004385974332503347
0.214666,2.23705531566656e-05,0.2601699326861845,-2.270164533286752,-2.76968753372131e-05,0.9598988643476913,1.5700999101698407,0.6533362602121391,0.0013280427678434824,0.4237081551276141,0.004385974332503347
0.264566,2.2903185374681447e-05,0.26016855117136894,-2.270162669073989,-2.76968753372131e-05,0.9598998630331,1.5700999101698407,0.6533361282327981,0.0013273467897468691,0.42370868068844536,0.004385974332503347
0.314589,2.3968449810713143e-05,0.2601694666329937,-2.2701640006545336,-2.76968753372131e-05,0.9598998630331,1.5700999101698407,0.6533361197519563,0.0013266508133081044,0.4237077907783077,0.004385974332503347
0.364561,2.4501082028728988e-05,0.2601694666329937,-2.2701632017062074,-2.76968753372131e-05,0.9598998630331,1.5700999101698407,0.653336184485637,0.0013266508106036068,0.4237074862889244,0.004385974332503347
0.414621,2.3968449810713143e-05,0.2601699326861845,-2.270164533286752,-2.76968753372131e-05,0.9598998630331,1.5700999101698407,0.6533361190462924,0.0013269988011744803,0.4237077907757512,0.004385974332503347
0.464563,2.3435817592697295e-05,0.2601694666329937,-2.2701640006545336,-2.76968753372131e-05,0.9598998630331,1.5700999101698407,0.6533361830741239,0.0013273467864049412,0.42370748628381155,0.004385974332503347
0.514635,2.4501082028728988e-05,0.2601699326861845,-2.2701640006545336,-2.76968753372131e-05,0.9598998630331,1.5700999101698407,0.653336184485637,0.0013266508106036068,0.4237074862889244,0.004385974332503347
0.605005,2.4501082028728988e-05,0.2601699326861845,-2.270163468022316,-2.76968753372131e-05,0.9598998630331,1.5700999101698407,0.6533361846300243,0.0013264904909955908,0.4237074863932451,0.004385974332503347
0.696969,2.3968449810713143e-05,0.2601699326861845,-2.2701640006545336,-2.8229507554655697e-05,0.9598988643476913,1.5700999101698407,0.6533362404295056,0.0013261425135768245,0.42370558251230234,0.004385974332503347
0.793113,2.6098978682776533e-05,0.2601713142009999,-2.2701640006545336,-3.036003642620244e-05,0.9598979322413097,1.5700999101698407,0.6533367253549656,0.001322772005346539,0.4237069472054867,0.004385974332503347
0.839514,2.929477199087162e-05,0.26017084814780916,-2.2701616038095533,-3.302319751785632e-05,0.9598988643476913,1.5700999101698407,0.6533382442681142,0.0013205510378005692,0.42371142521924826,0.004385974332503347
0.928924,3.1957933080950855e-05,0.2601703820946184,-2.270148288004103,-3.6218990825176434e-05,0.9599007951394815,1.5700999101698407,0.6533411980525505,0.0013127150223116609,0.42371759390883273,0.004385974332503347
1.020954,3.9414784133172726e-05,0.2601731451242494,-2.270142429049705,-5.1132692929556356e-05,0.9599007951394815,1.5700999101698407,0.6533439759381959,0.0013042848192395323,0.4237191163664152,0.004385974332503347
1.109044,5.113269292952137e-05,0.26018416395325955,-2.2701379016758514,-5.432848623687647e-05,0.9599007951394815,1.5701037717534214,0.6533465992753413,0.001290513093282435,0.4237059320659074,0.004385974332503347
1.156988,6.285060172587001e-05,0.2602089646409109,-2.270138167991961,-9.800432811513105e-05,0.9599007951394815,1.570195118178811,0.653351215194088,0.0012764752214712077,0.4236786851867957,0.004385974332503347
1.245054,6.81769239060285e-05,0.26052396666359684,-2.2701405648369413,-0.0001331580545045341,0.9599103159403787,1.5702654256315893,0.6534318048714647,0.0012564941476784276,0.42330423150507906,0.004385974332503347
1.333013,0.00010120012142301106,0.2609431981534458,-2.270138167991961,-0.00016564861980317147,0.9599198367412757,1.5703872652514606,0.653463825978003,0.0011117875677685882,0.4231640749604766,0.004385974332503347
1.381088,0.000464987926327835,0.26109887656391767,-2.2701368364114156,-0.00020612866837232957,0.9599236317458291,1.5703834036678797,0.6534755098092183,0.0008653563151891547,0.4231117960438073,0.004385974332503347
1.477027,0.0011084076456909788,0.2611227451451875,-2.2701328416697804,-0.00036538570155908445,0.9599302896485541,1.5703796752423538,0.6534784372305952,-0.0004285687060069076,0.42311206300358584,0.004385974332503347
1.573136,0.0042599058749404565,0.2611314669977576,-2.2701291132442547,-0.003054645770320441,0.9599312217549357,1.5703767457651547,0.6534582051485318,-0.005076447237625948,0.4231094613298746,0.004385974332503347
1.664930,0.011690973418636019,0.2611342300273885,-2.270091562672884,-0.007600129118867649,0.9599321538613172,1.570375813658773,0.6534392888770443,-0.012273170284053577,0.42327387290401663,0.004385974332503347
1.714663,0.01978878492740191,0.2611383579270781,-2.269412190278805,-0.008962069700334752,0.9599312217549357,1.570375813658773,0.6536347838151553,-0.01638916837108115,0.4238798385599108,0.004385974332503347
1.805399,0.025934122769516826,0.26114112095670905,-2.267895520038005,-0.009611881006313716,0.9599312217549357,1.570375813658773,0.6541548469256382,-0.023062181765312932,0.4253996628270206,0.004385974332503347
1.893553,0.040006451142415064,0.26119576569332614,-2.2634400515343023,-0.010223875424814288,0.959928358856764,1.570375813658773,0.6551530856152663,-0.03327308181606521,0.42820330827576414,0.004385974332503347
1.940582,0.05161844102878422,0.2615911286019052,-2.2587259900887533,-0.012020443896181732,0.9599264946440008,1.570375813658773,0.6557538323642915,-0.038935664540000095,0.4299796441476175,0.004385974332503347
2.025326,0.05960467024906498,0.26188316086018926,-2.255045235146154,-0.01373978069593651,0.9599207688476571,1.570375813658773,0.6566299940734672,-0.04841181282770577,0.4327589303454935,0.004385974332503347
2.117044,0.07649871974603766,0.26267526819216286,-2.2472751963497393,-0.019913520734959,0.9599207688476571,1.5703767457651547,0.6575687277788425,-0.06209905294879937,0.43642274653658364,0.004385974332503347
2.164565,0.08939093278029993,0.26372037582769403,-2.2412420712162735,-0.0263493158252448,0.9599198367412757,1.5703767457651547,0.6579839412897909,-0.06930889619682894,0.4380213271068417,0.004385974332503347
2.252984,0.0982725833380926,0.26501071066535103,-2.237164771587363,-0.030936344486796052,0.959918838055867,1.5703776778715361,0.658585575386672,-0.08042197705259459,0.4394768663472226,0.004385974332503347
2.340999,0.1166107860316204,0.269752302538669,-2.2291987241347178,-0.04015461028399692,0.9599179059494853,1.5703776778715361,0.6594080849399797,-0.09533671329991156,0.4396909758554227,0.004385974332503347
2.389556,0.13054443653253653,0.27503436631046174,-2.223546164721024,-0.04497866028256592,0.9599179059494853,1.5703776778715361,0.6598207977537808,-0.10244402492158972,0.43915748225689083,0.004385974332503347
2.477198,0.14022736568330682,0.2789590501641547,-2.2200875174133383,-0.046937148948209995,0.9599179059494853,1.5703776778715361,0.6601486372505246,-0.1132067546890003,0.4379185414984743,0.004385974332503347
2.564966,0.15997666924754828,0.286809366622679,-2.2139073857877003,-0.04933452656150017,0.9599179059494853,1.5703787431359721,0.660049691865,-0.12745209002296537,0.4358572227718981,0.004385974332503347
2.614473,0.17569060132529038,0.2921299962960074,-2.2102676435258894,-0.050232011848856395,0.959918838055867,1.5703787431359721,0.6596440035867767,-0.1347908800642424,0.4348937959962981,0.004385974332503347
2.701045,0.18647605420021823,0.29529106864139054,-2.2080534913955976,-0.05053880800643373,0.9599179059494853,1.5703787431359721,0.6586889394307107,-0.14611855583855748,0.433305500722393,0.004385974332503347
2.792901,0.2089437461576445,0.3018331238591702,-2.2044014985927713,-0.050944141124343645,0.9599179059494853,1.5703796752423538,0.6569249988948308,-0.16188039131233795,0.43037746665118265,0.004385974332503347
2.839527,0.2271129629576283,0.30756933982060547,-2.20202888837762,-0.05099846961058141,0.9599179059494853,1.5703796752423538,0.6558062961693215,-0.17032736218691252,0.4284343406864307,0.004385974332503347
2.924961,0.23991930569149236,0.3119922511799818,-2.20025975046548,-0.05102030753151965,0.9599179059494853,1.5703796752423538,0.6539518582780359,-0.18369648697475957,0.42526153637588654,0.004385974332503347
3.013667,0.26746196735644406,0.3217302994429383,-2.1960343790799604,-0.0510394822913689,0.9599179059494853,1.5703796752423538,0.6517701988524675,-0.19825802959794528,0.4221864394935903,0.004385974332503347
3.057344,0.2819631790975481,0.32683281622298926,-2.192983728051275,-0.05104427598133121,0.959918838055867,1.5703796752423538,0.6503857983035075,-0.20804956594592777,0.4206033843279146,0.004385974332503347
3.145378,0.30249172359674675,0.335000398391126,-2.1864605812772346,-0.05104800440685686,0.9599169738431038,1.5703796752423538,0.6487422278825158,-0.226036385921769,0.4183561814685392,0.004385974332503347
3.189618,0.3204212558986235,0.34415068700150203,-2.177727809746756,-0.0510501349357293,0.9599121801531416,1.5703796752423538,0.6485944748394497,-0.23368351316167657,0.4173044085117065,0.004385974332503347
3.280974,0.33007661300973307,0.350749234523905,-2.1714038674222538,-0.0510501349357293,0.9599065209358252,1.5703796752423538,0.6492577949974885,-0.2428357568076946,0.41535388435512316,0.004385974332503347
3.373395,0.3436397262568567,0.36513656283889456,-2.1594060603953382,-0.051056526522344825,0.9598960014495194,1.5703796752423538,0.651025954549947,-0.25112422826555075,0.41080112394856205,0.004385974332503347
3.461379,0.35155018022174633,0.38040143602257886,-2.1507182962872813,-0.05106504863783279,0.9598960014495194,1.5703796752423538,0.6523977811953832,-0.25535938344190134,0.405553753115302,0.004385974332503347
