time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,X,Y,Z,gripper
0.135786,7.297061386817113e-05,0.26002069579659914,-2.270056142630386,4.36758418772995e-05,0.9598788906395157,1.5699106925743909,0.6533432381342082,0.001316466162755406,0.4238563633506656,0.004385974332503347
0.185117,7.297061386817113e-05,0.26002069579659914,-2.270056142630386,4.36758418772995e-05,0.9598788906395157,1.5699106925743909,0.6533432381342082,0.001316466162755406,0.4238563633506656,0.004385974332503347
0.235935,7.297061386817113e-05,0.26002069579659914,-2.270056142630386,4.36758418772995e-05,0.9598788906395157,1.5699106925743909,0.6533432381342082,0.001316466162755406,0.4238563633506656,0.004385974332503347
0.286145,7.297061386817113e-05,0.2600202297434083,-2.270056142630386,4.36758418772995e-05,0.9598788906395157,1.5699106925743909,0.653343173331143,0.001316466168602589,0.4238566678433057,0.004385974332503347
0.335965,7.297061386817113e-05,0.2600202297434083,-2.270056142630386,4.36758418772995e-05,0.9598788906395157,1.5699106925743909,0.6533431726309045,0.0013168141602259294,0.42385666784074916,0.004385974332503347
0.385988,7.297061386817113e-05,0.2600202297434083,-2.270056142630386,4.36758418772995e-05,0.9598788906395157,1.5699106925743909,0.653343173331143,0.001316466168602589,0.4238566678433057,0.004385974332503347
0.436068,7.297061386817113e-05,0.2600202297434083,-2.270056142630386,4.36758418772995e-05,0.9598788906395157,1.5699106925743909,0.653343173331143,0.001316466168602589,0.4238566678433057,0.004385974332503347
0.485330,7.350324608618697e-05,0.2600202297434083,-2.270056142630386,4.36758418772995e-05,0.9598788906395157,1.5699106925743909,0.6533431740311963,0.0013161181769788738,0.4238566678458623,0.004385974332503347
0.570988,7.350324608618697e-05,0.2600202297434083,-2.270056142630386,4.36758418772995e-05,0.9598788906395157,1.5699106925743909,0.6533431738259282,0.0013161181844017623,0.42385701035295115,0.004385974332503347
0.658633,7.350324608618697e-05,0.26002069579659914,-2.2700566752626035,4.36758418772995e-05,0.9598788906395157,1.5699106925743909,0.6533431025562743,0.0013157701908385055,0.4238560715096312,0.004385974332503347
0.702768,7.403587830420282e-05,0.26002069579659914,-2.2700566752626035,4.36758418772995e-05,0.9598788906395157,1.5699096273099544,0.6533434489775423,0.0013154495280588866,0.4238572517628685,0.004385974332503347
0.790954,7.456851052221866e-05,0.2600188482285929,-2.2700500173598783,4.101268078722027e-05,0.959880821431306,1.5699106925743909,0.6533455143724178,0.0013139791635813436,0.42386357219062326,0.004385974332503347
0.879084,7.456851052221866e-05,0.26001931428178365,-2.2700449573538073,3.888215191515688e-05,0.9598817535376875,1.569911624680772,0.6533459946242344,0.0013134708127308893,0.42386459377101954,0.004385974332503347
0.966958,7.563377495825036e-05,0.2600188482285929,-2.2700428268249357,3.834951969714103e-05,0.9598817535376875,1.5699125567871537,0.653346612400011,0.0013127747738663417,0.42386590709261196,0.004385974332503347
1.054887,7.669903939428206e-05,0.26001931428178365,-2.2700414952443904,3.834951969714103e-05,0.9598817535376875,1.5699134888935353,0.6533468185570805,0.0013124267627643805,0.4238663448676565,0.004385974332503347
1.146995,7.776430383031376e-05,0.2600183988201589,-2.2700372341866464,3.621899082507764e-05,0.9598826856440691,1.5699134888935353,0.6533505337966468,0.001309270986134704,0.4238766183979836,0.004385974332503347
