time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,X,Y,Z,gripper
0.187780,-4.420847409480899e-05,0.26007900237971504,-2.2701184605998943,-5.699164732853035e-05,0.9600263631848789,1.5700114932216502,0.6533352248727403,0.0013627220612808522,0.4238384792978839,0.004385974332503347
0.237615,-4.3675841877366395e-05,0.26007900237971504,-2.2701181942837847,-5.699164732853035e-05,0.9600263631848789,1.5700114932216502,0.6533352211752266,0.0013627220606282596,0.4238380288940683,0.004385974332503347
0.286877,-4.3675841877366395e-05,0.2600794684329058,-2.2701184605998943,-5.699164732853035e-05,0.9600263631848789,1.5700114932216502,0.6533352229270966,0.0013617054182452754,0.42383802910242113,0.004385974332503347
0.336625,-4.31432096599238e-05,0.2600794684329058,-2.2701184605998943,-5.699164732853035e-05,0.9600263631848789,1.5700114932216502,0.6533352229270966,0.0013617054182452754,0.42383802910242113,0.004385974332503347
0.386779,-4.207794522326225e-05,0.2600794684329058,-2.2701184605998943,-5.805691176341554e-05,0.9600263631848789,1.5700114932216502,0.6533352273487593,0.0013613574315020952,0.42383847950879355,0.004385974332503347
0.437542,-4.2610577440704844e-05,0.26007900237971504,-2.2701184605998943,-5.805691176341554e-05,0.9600263631848789,1.5700114932216502,0.6533351588567251,0.0013613574292129285,0.42383833359395495,0.004385974332503347
0.486589,-4.2610577440704844e-05,0.26007900237971504,-2.2701184605998943,-5.805691176341554e-05,0.9600263631848789,1.5700114932216502,0.6533352263219362,0.0013620260865009847,0.4238384793029968,0.004385974332503347
0.536624,-4.31432096599238e-05,0.26007900237971504,-2.2701184605998943,-5.805691176341554e-05,0.9600263631848789,1.5700114932216502,0.6533352273487593,0.0013613574315020952,0.42383847950879355,0.004385974332503347
0.625178,-4.31432096599238e-05,0.26007900237971504,-2.2701181942837847,-5.805691176341554e-05,0.9600263631848789,1.5700114932216502,0.6533353660823349,0.001360340793542953,0.4238387715466824,0.004385974332503347
0.713197,-4.154531300493147e-05,0.2600794684329058,-2.2701181942837847,-5.912217620007709e-05,0.9600263631848789,1.5700114932216502,0.6533352290983834,0.0013603407891105495,0.4238384797169507,0.004385974332503347
0.761893,-4.207794522326225e-05,0.26007900237971504,-2.2701181942837847,-5.912217620007709e-05,0.9600263631848789,1.5700114932216502,0.6533353653587273,0.001360688781008101,0.42383877154412575,0.004385974332503347
0.849288,-4.154531300493147e-05,0.26007900237971504,-2.2701181942837847,-6.072007285329306e-05,0.9600263631848789,1.5700114932216502,0.6533353678595425,0.001358870469445311,0.4238387722583496,0.004385974332503347
0.937595,-3.462109417018411e-05,0.2600785529712811,-2.270117129019349,-7.243798164946469e-05,0.9600263631848789,1.5700114932216502,0.6533354505996956,0.001348516391043116,0.4238384697355822,0.004385974332503347
1.025370,-2.8229507554655697e-05,0.2600794684329058,-2.270117129019349,-7.297061386868364e-05,0.9600263631848789,1.5700114932216502,0.6533360743061558,0.0013467764651581412,0.42384023338720134,0.004385974332503347
1.113276,-2.76968753372131e-05,0.2600794684329058,-2.2701149984904765,-7.243798164946469e-05,0.9600263631848789,1.5700114932216502,0.6533365516558901,0.00134795343619804,0.4238415969942703,0.004385974332503347
1.161983,-2.8229507554655697e-05,0.26007900237971504,-2.2701131342777137,-7.13727172145795e-05,0.9600272952912603,1.5700114932216502,0.6533368263371415,0.0013476054531722987,0.42384218065775264,0.004385974332503347
1.253513,-2.7164243118882325e-05,0.2600794684329058,-2.270112069013277,-7.243798164946469e-05,0.9600272952912603,1.5700114932216502,0.6533371724382352,0.0013416112829887827,0.4238420101609409,0.004385974332503347
1.345612,0.0,0.2600822314625368,-2.2701115363810596,-9.534116702525353e-05,0.9600272952912603,1.5700666206562146,0.653339723478694,0.0012821064403210432,0.4238274690280035,0.004385974332503347
1.433345,0.00037657097813720427,0.2601267728317683,-2.270114465858259,-0.00014274543442738263,0.9600310902958138,1.5702312040115818,0.6533449537180626,0.0009933377893140587,0.4238011163814495,0.004385974332503347
1.477361,0.0006332997072208428,0.260165788141738,-2.2701176616515664,-0.00016458335536650992,0.9600330210876039,1.5702521098261388,0.6533776274202676,0.0007619572310228518,0.4236462829801783,0.004385974332503347
1.565195,0.0013432984538359677,0.26077513604390495,-2.2701227216576374,-0.00039361520911374015,0.9600339531939855,1.5702664908960253,0.6534673173820869,-0.0008814627521807584,0.4232077201847667,0.004385974332503347
1.611777,0.004038117351224872,0.2611287206128834,-2.2701259174509456,-0.0020165455774074914,0.9600358839857759,1.5702731487987507,0.6534750545897016,-0.003193974460405959,0.42313253185196636,0.004385974332503347
1.697161,0.0072290269836412955,0.2611654555911697,-2.2701259174509456,-0.0043931505341952,0.9600387468839476,1.5702750130115135,0.6534206964257065,-0.008673997918275288,0.4231242763317857,0.004385974332503347
1.785274,0.016789358137808134,0.26116683710598515,-2.270129645876472,-0.011967180674380629,0.9600406110967108,1.5702768772242766,0.6532855334080309,-0.015539404900766036,0.42311349177729746,0.004385974332503347
1.829567,0.022744589970578023,0.2611672865144191,-2.2701333743019987,-0.014481737375633408,0.9600406110967108,1.5702768772242766,0.6531495013081956,-0.020304411882064357,0.4231056226104268,0.004385974332503347
1.917767,0.03263048528592595,0.261170498952484,-2.2701392332563968,-0.017445835668890908,0.9600396789903292,1.5702778093306582,0.6527577765848102,-0.03028322141308413,0.42308424564753816,0.004385974332503347
2.009368,0.04758905333235911,0.26121137847521675,-2.2701448258946852,-0.019812853245753104,0.9600358839857759,1.5702798067014758,0.6523119174635708,-0.03865860646958695,0.4230522522654284,0.004385974332503347
2.057530,0.05564002649545323,0.2612325006716124,-2.270145092210794,-0.022423283746249467,0.9600358839857759,1.5702798067014758,0.6519319648474773,-0.04470465268483971,0.4229689061832425,0.004385974332503347
2.149250,0.06796146585146268,0.2615419932797933,-2.2701514837974113,-0.027613252078595885,0.9600310902958138,1.5702798067014758,0.6508832349704752,-0.05815691767494907,0.4227244613084184,0.004385974332503347
2.237231,0.0851760309468156,0.2617642340727604,-2.2701581417001364,-0.03673351354768162,0.9600292260830506,1.5702807388078572,0.6494530473019047,-0.07230350515664066,0.4225082669933018,0.004385974332503347
2.286877,0.09828084745985025,0.2618767359840594,-2.2701608048612263,-0.04412165504377885,0.9600263631848789,1.5702816709142389,0.6486045876564189,-0.07939413395276156,0.4224681641922776,0.004385974332503347
2.373530,0.10731815978335806,0.2618785669073088,-2.2701608048612263,-0.04776805520831573,0.9600263631848789,1.57028260302062,0.6472266139131633,-0.08974462832238622,0.42242685102825905,0.004385974332503347
2.461720,0.125674729966029,0.26189326422757475,-2.2701608048612263,-0.05364511910190206,0.9600235002867069,1.5702844672333833,0.6456989049675456,-0.10001207385779787,0.42236516167596905,0.004385974332503347
2.549296,0.14016584666212598,0.2623134278238052,-2.2701600059128983,-0.05640308872678812,0.9600235002867069,1.5702853993397647,0.6436208130152838,-0.11351383649538814,0.4215134557257154,0.004385974332503347
2.637387,0.16031232741343915,0.26445417657655174,-2.270158408016245,-0.05850165966577148,0.9600225681803255,1.5702864646042007,0.6414857575186554,-0.12718275254914982,0.419444057791865,0.004385974332503347
2.687670,0.17599641544221556,0.26752155558583457,-2.2701589406484626,-0.05928516165847153,0.960018773175772,1.5702864646042007,0.640390097169589,-0.1343102277491284,0.4177057484061273,0.004385974332503347
